date,rate
1981-02-15,4.0837
1981-02-16,0.0040843
1981-02-17,0.0041469
1981-02-18,0.0041778
1981-02-19,0.0041837
1981-02-20,0.0041859
1981-02-22,4.1859
1981-02-23,0.0041407
1981-02-24,0.0041363
1981-02-25,0.0041503
1981-02-26,0.0041518
1981-02-27,0.0041421
1981-03-01,4.1421
1981-03-02,0.0040994
1981-03-03,0.0041453
1981-03-04,0.0041762
1981-03-05,0.0042099
1981-03-06,0.004175
1981-03-08,4.175
1981-03-09,0.0042149
1981-03-10,0.0042618
1981-03-11,0.0042524
1981-03-12,0.0042239
1981-03-13,0.0042261
1981-03-15,4.2261
1981-03-16,0.004242
1981-03-17,0.0042657
1981-03-18,0.0042703
1981-03-19,0.0042655
1981-03-20,0.0042431
1981-03-23,0.0042702
1981-03-24,0.0042766
1981-03-25,0.0042712
1981-03-26,0.0042263
1981-03-27,0.0042125
1981-03-29,4.2125
1981-03-30,0.0042088
1981-03-31,0.0042027
1981-04-01,0.0041945
1981-04-02,0.0042098
1981-04-03,0.0042216
1981-04-05,4.2216
1981-04-06,0.0042424
1981-04-07,0.0042872
1981-04-08,0.0043205
1981-04-09,0.0043182
1981-04-10,0.004309
1981-04-12,4.309
1981-04-13,0.0042685
1981-04-14,0.0042687
1981-04-15,0.0042782
1981-04-16,0.0042562
1981-04-17,0.0042966
1981-04-20,0.0042552
1981-04-21,0.0042688
1981-04-22,0.0043167
1981-04-23,0.0043309
1981-04-24,0.0043484
1981-04-26,4.3484
1981-04-27,0.0044591
1981-04-28,0.0044331
1981-04-29,4.4331
1981-04-30,0.0044135
1981-05-01,0.0044208
1981-05-03,4.4208
1981-05-04,4.4208
1981-05-05,4.4208
1981-05-06,0.004525
1981-05-08,0.0045249
1981-05-10,4.5249
1981-05-11,0.0045492
1981-05-12,0.004543
1981-05-13,0.0045372
1981-05-14,0.0044629
1981-05-15,0.0044902
1981-05-17,4.4902
1981-05-18,0.004572
1981-05-19,0.004687
1981-05-20,0.0046999
1981-05-21,0.0047246
1981-05-22,0.0047173
1981-05-24,4.7173
1981-05-25,0.0047671
1981-05-26,0.004755
1981-05-27,0.0047677
1981-05-28,0.0048154
1981-05-29,0.004828
1981-05-31,4.828
1981-06-01,0.0049103
1981-06-02,0.0048511
1981-06-03,0.0049368
1981-06-04,0.0049556
1981-06-05,0.0049152
1981-06-07,4.9152
1981-06-09,0.0049641
1981-06-10,0.0050205
1981-06-11,0.0050556
1981-06-12,0.0050843
1981-06-14,5.0843
1981-06-15,0.0051786
1981-06-16,0.0052145
1981-06-17,0.0052163
1981-06-18,0.0051675
1981-06-19,0.0051495
1981-06-21,5.1495
1981-06-22,0.0051987
1981-06-23,0.0052239
1981-06-24,0.0052019
1981-06-25,0.0051561
1981-06-26,0.0051492
1981-06-28,5.1492
1981-06-29,0.0051916
1981-07-01,0.0051513
1981-07-02,0.0051823
1981-07-03,0.0052301
1981-07-05,5.2301
1981-07-06,0.0051989
1981-07-07,0.005243
1981-07-08,0.0052633
1981-07-09,0.0052835
1981-07-10,0.0052652
1981-07-12,5.2652
1981-07-13,0.0052807
1981-07-14,0.0052221
1981-07-15,0.0052055
1981-07-16,0.0052222
1981-07-17,0.0051964
1981-07-19,5.1964
1981-07-20,0.0051729
1981-07-21,0.0051445
1981-07-22,0.0051516
